road_type,time_of_day,day_of_week,historical_avg_speed,weather_condition,distance_km,actual_speed
1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,4.619352753570191794e+01,0.000000000000000000e+00,7.250176982432944506e+00,3.754877282540813610e+01
1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.615028210592643632e+01,0.000000000000000000e+00,6.422708845527408172e+00,4.245840812303413969e+01
3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.468151643289020924e+01,0.000000000000000000e+00,1.954072995446144878e+00,1.852878834188574331e+01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.654293575475473688e+01,1.000000000000000000e+00,6.000379695237543665e+00,2.182591388721293413e+01
2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,3.701996682659236626e+01,0.000000000000000000e+00,4.264197688701139910e+00,3.418112968270657603e+01
1.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,5.981356883866541096e+01,0.000000000000000000e+00,6.094751059145635530e+00,5.023847109928756538e+01
1.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,5.436561834993248965e+01,0.000000000000000000e+00,4.208866628916636543e+00,5.066459731675547573e+01
2.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,4.015497677043970981e+01,0.000000000000000000e+00,1.459686230812271335e+00,3.275242160193654684e+01
3.000000000000000000e+00,1.200000000000000000e+01,4.000000000000000000e+00,2.153688387938397142e+01,0.000000000000000000e+00,4.774320850169293529e+00,1.993581092848909364e+01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.537995468911628905e+01,0.000000000000000000e+00,4.191004942980049108e+00,2.348959958317428942e+01
1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,5.457276891952190567e+01,0.000000000000000000e+00,4.384413002310813212e+00,4.132581576049813776e+01
2.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,4.111491747727904311e+01,0.000000000000000000e+00,7.091768402344026612e+00,3.591170635501392638e+01
3.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.394375276500072403e+01,0.000000000000000000e+00,7.211277850296885283e+00,1.744296562143355800e+01
2.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,3.471148352607710308e+01,0.000000000000000000e+00,3.901528300742887367e+00,2.882789410828829446e+01
3.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,1.840125185372055583e+01,1.000000000000000000e+00,3.917990309600662968e+00,8.024926413088245170e+00
1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,5.561863968046635165e+01,0.000000000000000000e+00,4.363902191544619669e+00,5.724437805193450401e+01
3.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.954216832526005732e+01,1.000000000000000000e+00,4.396919587506927130e+00,6.069295439918008128e+00
3.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,2.332299983411547117e+01,0.000000000000000000e+00,7.627903581343344896e+00,1.219413730230255233e+01
3.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.397690361904611933e+01,1.000000000000000000e+00,5.370503505331201133e+00,1.070054619362872472e+01
2.000000000000000000e+00,2.200000000000000000e+01,3.000000000000000000e+00,3.812108271851462149e+01,0.000000000000000000e+00,2.580927461659579869e+00,2.824141782152952374e+01
2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.661311995153725007e+01,0.000000000000000000e+00,4.486525977154924405e+00,3.884604548829869231e+01
3.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.224017388753321711e+01,0.000000000000000000e+00,5.204176871809871763e+00,6.800220746867542410e+00
2.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,3.897370945457911517e+01,0.000000000000000000e+00,5.298287907604733782e+00,3.545413125425717737e+01
2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.932140321820382667e+01,0.000000000000000000e+00,4.889406696786370077e+00,3.401595945484362460e+01
2.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,3.184187848189148085e+01,0.000000000000000000e+00,1.833021159661530231e+00,2.854341733479114751e+01
3.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,2.728623342290190834e+01,1.000000000000000000e+00,7.519489180963061514e-01,1.677067928081103432e+01
3.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,2.568713847692209740e+01,0.000000000000000000e+00,3.033822892751408151e+00,9.800374412764481846e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.244065798956846436e+01,0.000000000000000000e+00,3.706416159201901817e+00,4.618134878511796870e+01
3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.636259747700457012e+01,0.000000000000000000e+00,9.635317968206495998e-01,1.108571917019923703e+01
2.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,3.861341722971548052e+01,0.000000000000000000e+00,6.612255035148845828e+00,4.156955356260220924e+01
1.000000000000000000e+00,1.200000000000000000e+01,6.000000000000000000e+00,5.561873691288231214e+01,0.000000000000000000e+00,3.080580781327053153e+00,5.000534054888186120e+01
2.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,3.363396789426543876e+01,0.000000000000000000e+00,7.352245596338784495e+00,3.309808938170084502e+01
2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.594177933988801499e+01,1.000000000000000000e+00,1.658075808816988683e+00,3.061435733938075288e+01
2.000000000000000000e+00,2.300000000000000000e+01,2.000000000000000000e+00,3.855883481369568244e+01,0.000000000000000000e+00,9.270121770298507258e-01,3.099829907842216059e+01
3.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,1.590526802706664533e+01,0.000000000000000000e+00,4.117370782897413761e+00,1.458868508182859358e+01
2.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,3.537854947176079179e+01,0.000000000000000000e+00,1.918470026192799827e+00,1.592287565196610188e+01
2.000000000000000000e+00,1.200000000000000000e+01,6.000000000000000000e+00,3.517221193105793020e+01,1.000000000000000000e+00,7.530494566833958459e+00,2.158348506381293319e+01
3.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,2.648936817811770794e+01,0.000000000000000000e+00,5.772754884030422140e-01,2.164182392443087011e+01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.748559833137054653e+01,1.000000000000000000e+00,3.594647562942762331e+00,2.353176637603611709e+01
3.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,2.445768444310976975e+01,0.000000000000000000e+00,7.450608285088762273e+00,1.561500976191370782e+01
2.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,3.366842918150915409e+01,0.000000000000000000e+00,3.383136550473262449e+00,2.880858610224119332e+01
3.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,2.400873529151525432e+01,0.000000000000000000e+00,1.198319604503455649e+00,1.949866676091177453e+01
1.000000000000000000e+00,1.600000000000000000e+01,4.000000000000000000e+00,5.354456720371557310e+01,0.000000000000000000e+00,2.771712071463403149e+00,4.160471426306639842e+01
3.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,2.167377891092819198e+01,0.000000000000000000e+00,4.235077953758251468e+00,1.438857536738995790e+01
1.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,5.672166258870748123e+01,0.000000000000000000e+00,1.888637655074998145e+00,4.608359678334160492e+01
2.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,3.525614693130496846e+01,0.000000000000000000e+00,3.999212788574464383e+00,9.704567817335322033e+00
3.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,2.294871175306360556e+01,1.000000000000000000e+00,6.772573968393781563e+00,1.523246332350167087e+01
2.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00,3.893913316097157917e+01,1.000000000000000000e+00,7.044634776474597793e+00,2.897735801488714458e+01
2.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,3.390510175460555331e+01,1.000000000000000000e+00,8.694555103304908439e-01,2.253441715004971968e+01
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.188720091332630702e+01,1.000000000000000000e+00,1.706775185394301175e+00,2.158218331472859219e+01
2.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,3.227971381124862660e+01,0.000000000000000000e+00,2.564676018251031309e+00,1.126919856314326829e+01
1.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,5.162657059013972116e+01,0.000000000000000000e+00,4.961493881657013105e+00,3.998799630052088361e+01
1.000000000000000000e+00,1.400000000000000000e+01,3.000000000000000000e+00,5.982229765283589273e+01,1.000000000000000000e+00,3.207460690943503501e+00,3.659678336514340913e+01
2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,3.696272226434962249e+01,0.000000000000000000e+00,6.830306850845565769e+00,3.422822241941664601e+01
2.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,3.821160072067365832e+01,0.000000000000000000e+00,5.875039012122032389e+00,3.356994038421293425e+01
1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.767384910639474782e+01,0.000000000000000000e+00,1.253420173351311506e+00,5.879867852575208786e+01
2.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,3.440479104084638351e+01,0.000000000000000000e+00,5.184181268840683643e+00,2.905776510412254865e+01
2.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,3.988966360577893511e+01,0.000000000000000000e+00,1.347594690102338122e+00,3.507139584322291626e+01
1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,5.292729491393677677e+01,0.000000000000000000e+00,2.412767522273450815e+00,3.933558582607945198e+01
2.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,4.103711434161837701e+01,0.000000000000000000e+00,1.834029751506710326e+00,4.031084578208813696e+01
3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,2.237113675484803466e+01,1.000000000000000000e+00,1.797964619005287146e+00,1.360015622232665677e+01
1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,6.036606899874934129e+01,0.000000000000000000e+00,5.122966435826444176e+00,6.471730178877737671e+01
2.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,3.185268818813516134e+01,0.000000000000000000e+00,4.727036919156211603e+00,2.491992166829998467e+01
2.000000000000000000e+00,2.100000000000000000e+01,5.000000000000000000e+00,3.370568306304932804e+01,0.000000000000000000e+00,1.820211145907951522e+00,3.495134628491891959e+01
2.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,3.019132470420812808e+01,1.000000000000000000e+00,7.926296040638238338e+00,8.918864916266162624e+00
2.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.812674349914519922e+01,0.000000000000000000e+00,3.663775492762203267e+00,3.740129920417253828e+01
2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,3.575965727165946362e+01,0.000000000000000000e+00,1.228019961162024831e+00,2.727612772302091315e+01
2.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,4.104983727038293040e+01,1.000000000000000000e+00,1.404267627163363397e+00,2.920017467237138220e+01
1.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00,5.354804982441018524e+01,0.000000000000000000e+00,4.879202852949460656e+00,4.872352180604888616e+01
2.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,3.901124953267038364e+01,1.000000000000000000e+00,7.843020525376045882e+00,2.131155754658938406e+01
2.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,3.523974531352364181e+01,0.000000000000000000e+00,4.789633262143983217e+00,2.860134617024761639e+01
1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,5.471863243483495154e+01,0.000000000000000000e+00,7.617811074624778911e+00,5.019169550166777327e+01
2.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,3.413185059569877922e+01,0.000000000000000000e+00,3.830996380685200986e+00,2.848301832416148471e+01
3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.946455824176948113e+01,0.000000000000000000e+00,3.768808277390089945e+00,1.554908629170960133e+01
2.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,3.612274375589981190e+01,0.000000000000000000e+00,4.250055194869116981e+00,2.584666633940670977e+01
2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,3.563417520901757030e+01,1.000000000000000000e+00,5.730690936166664251e+00,2.511374940171731396e+01
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,1.728195169218144756e+01,1.000000000000000000e+00,3.257119748384994740e+00,7.844579254738366814e+00
2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,2.746636199454420435e+01,1.000000000000000000e+00,6.979145245092177596e+00,1.986754335600063115e+01
2.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,3.406101025355913947e+01,0.000000000000000000e+00,7.196103857610967047e-01,3.066308007449760709e+01
3.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00,2.548598580274449432e+01,1.000000000000000000e+00,3.798231462713317352e+00,1.610449766424783746e+01
3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.266621335000382587e+01,0.000000000000000000e+00,4.332438874849383836e+00,2.005542099901155240e+01
2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.109185107972208328e+01,1.000000000000000000e+00,5.052741786973220961e+00,2.459380290090001608e+01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.967846219878127201e+01,0.000000000000000000e+00,2.570539342743974665e+00,2.321926982908934889e+01
2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.846438898380060323e+01,0.000000000000000000e+00,3.706099782393764919e+00,3.238914666968877754e+01
3.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00,1.704087335498822497e+01,1.000000000000000000e+00,4.134033126605425323e+00,6.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.727802087840635181e+01,1.000000000000000000e+00,5.651824840124099580e+00,9.393137875053083619e+00
1.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,5.670712587525438408e+01,0.000000000000000000e+00,6.301581385518605138e+00,4.142693693914869613e+01
3.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,2.690398307273871481e+01,0.000000000000000000e+00,6.033704955078404097e+00,1.980189335933726369e+01
2.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,3.311255223491611588e+01,0.000000000000000000e+00,3.061872892171889848e+00,8.176796861656939086e+00
1.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,5.781791599189386943e+01,0.000000000000000000e+00,7.995878922439726644e+00,4.383159046514118273e+01
2.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,3.919961563615730427e+01,0.000000000000000000e+00,6.864989838403845468e+00,3.337313431004059083e+01
2.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,3.098862146269627260e+01,0.000000000000000000e+00,2.450175298587266681e+00,1.441673378349176815e+01
3.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,2.239918589614148203e+01,0.000000000000000000e+00,1.963293542546206583e+00,1.102505062765383670e+01
1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,5.487884008065891805e+01,0.000000000000000000e+00,2.855159379375428408e+00,2.070826167325276757e+01
3.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,1.880866242564868429e+01,0.000000000000000000e+00,3.892586397497336481e+00,1.531728205475088167e+01
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.579292940639057008e+01,0.000000000000000000e+00,6.880995337397103562e+00,3.076826443972553804e+01
1.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+00,5.149302592549389601e+01,0.000000000000000000e+00,6.337716978459008388e+00,4.627983661714269203e+01
3.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00,2.314648804408242100e+01,0.000000000000000000e+00,6.884345926294070495e+00,1.929153540593621230e+01
2.000000000000000000e+00,1.900000000000000000e+01,3.000000000000000000e+00,4.152127822315372896e+01,0.000000000000000000e+00,2.539678361827463426e+00,1.686596835147441453e+01
2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,3.438729954180541881e+01,0.000000000000000000e+00,4.950959168388771481e+00,1.892359783181809973e+01
2.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,3.471532608592673341e+01,0.000000000000000000e+00,2.624367967080308617e+00,2.902754752801252991e+01
3.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,2.624952489265209721e+01,0.000000000000000000e+00,1.317673705396198436e+00,2.005899901645119598e+01
2.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,3.877846377627798091e+01,0.000000000000000000e+00,5.631483076060105120e+00,3.046224212481464377e+01
1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.314706392336640306e+01,0.000000000000000000e+00,1.572481633965790770e+00,5.355105587504010600e+01
1.000000000000000000e+00,2.100000000000000000e+01,2.000000000000000000e+00,5.706464670250134930e+01,1.000000000000000000e+00,5.507733212798536115e+00,3.714141545223991159e+01
2.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.614211114746927223e+01,0.000000000000000000e+00,5.359732286790568345e+00,1.083658536554434804e+01
3.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.898764503846269491e+01,0.000000000000000000e+00,6.576863333180127391e+00,6.863441066268572754e+00
2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,3.820964391401666660e+01,0.000000000000000000e+00,1.546659534226732857e+00,2.655831625500360005e+01
1.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,5.346932525230153743e+01,0.000000000000000000e+00,6.376101113816081245e+00,4.394294581331284633e+01
1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,5.439900437019095847e+01,1.000000000000000000e+00,7.994573944596777615e+00,3.860682779756648131e+01
2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.222703868896787327e+01,0.000000000000000000e+00,6.882818364394266197e+00,3.137233545886635611e+01
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.874582128812534876e+01,0.000000000000000000e+00,6.138590572457496286e+00,1.173874943807785698e+01
2.000000000000000000e+00,2.200000000000000000e+01,3.000000000000000000e+00,2.751145993407089918e+01,0.000000000000000000e+00,5.466240160210307231e+00,2.079715129303705368e+01
3.000000000000000000e+00,1.900000000000000000e+01,5.000000000000000000e+00,2.091054857819329627e+01,0.000000000000000000e+00,3.663361135140720481e+00,1.704580332647578089e+01
2.000000000000000000e+00,1.200000000000000000e+01,4.000000000000000000e+00,3.639683103208520265e+01,0.000000000000000000e+00,5.978751259187016664e+00,3.216772140396154356e+01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.574055090796539957e+01,1.000000000000000000e+00,5.931335263553399351e+00,3.381842181970275618e+01
3.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,1.950395177607886410e+01,1.000000000000000000e+00,5.236237120154662250e+00,9.843946848625321877e+00
2.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,3.071302478746169484e+01,0.000000000000000000e+00,6.472087837233713614e+00,2.598361868451997481e+01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.387837000187023051e+01,1.000000000000000000e+00,3.865729163201260032e+00,2.387020460624463780e+01
3.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,1.801309493064939460e+01,0.000000000000000000e+00,1.409395340992929846e+00,7.968987012564682004e+00
1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,5.269728805634157709e+01,1.000000000000000000e+00,4.693007957069280423e+00,1.729521230949384858e+01
1.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,5.538731722126686208e+01,1.000000000000000000e+00,2.487826465335069681e+00,4.185698722027449747e+01
2.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,3.238548092275987500e+01,0.000000000000000000e+00,3.383248230718626459e+00,2.899486231914739776e+01
2.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,3.885894460729450373e+01,0.000000000000000000e+00,6.306117795591952291e-01,4.353680066302594298e+01
1.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,5.186255104424959228e+01,0.000000000000000000e+00,3.370929409384125108e+00,4.765316880137373090e+01
1.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,5.318565764190468315e+01,0.000000000000000000e+00,6.566008296015909629e+00,4.603034105719953573e+01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.754919298686635898e+01,0.000000000000000000e+00,4.570417752036910919e+00,5.511136143353131445e+01
3.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+00,2.407127324692697456e+01,1.000000000000000000e+00,5.735039520047828798e-01,1.802551118897493865e+01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.654986014038317421e+01,1.000000000000000000e+00,4.023828651798854850e+00,3.484129247177290267e+01
2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,3.308585549197045594e+01,0.000000000000000000e+00,2.685887357340555504e+00,2.480522993024585432e+01
2.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,3.675238496437759039e+01,1.000000000000000000e+00,4.081629915478783843e+00,1.712537710692796722e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,3.737619364977832248e+01,1.000000000000000000e+00,3.535195410859077736e+00,2.787784283917575934e+01
1.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00,5.632507324715808750e+01,0.000000000000000000e+00,7.489844146680360915e+00,5.388746195453601473e+01
3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.190291067027489191e+01,0.000000000000000000e+00,8.088297422226184974e-01,1.481636792002899661e+01
1.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00,5.673128172381198908e+01,0.000000000000000000e+00,5.626910084614491936e+00,5.595236132226803960e+01
3.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,2.177267531772411857e+01,0.000000000000000000e+00,6.882699472263061224e+00,1.921156032593439988e+01
3.000000000000000000e+00,2.100000000000000000e+01,5.000000000000000000e+00,2.321178450760869438e+01,0.000000000000000000e+00,7.694289384878565841e+00,1.707512556590936725e+01
2.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,3.522384191909502249e+01,0.000000000000000000e+00,1.832271699082219207e+00,2.071340754261730410e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00,3.046793374744147442e+01,1.000000000000000000e+00,4.484786014746454441e+00,1.828530817827426702e+01
2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,3.324882302499825215e+01,1.000000000000000000e+00,8.269218298790893540e-01,2.577171783236178015e+01
2.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,4.124138231431540191e+01,0.000000000000000000e+00,4.243876433413163340e+00,2.172770505624724180e+01
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,1.618778597291590415e+01,1.000000000000000000e+00,1.440935671557364461e+00,9.521494850947535227e+00
3.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.665671008174302870e+01,0.000000000000000000e+00,6.784225060240350658e+00,1.540836230331030166e+01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.687658773110136678e+01,1.000000000000000000e+00,1.354025019540236352e+00,2.474338614305456474e+01
2.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,3.510266995907079490e+01,0.000000000000000000e+00,4.349662702898714706e+00,2.890354910062830740e+01
3.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,1.695876186510508532e+01,0.000000000000000000e+00,4.408220517445652575e+00,9.141835686565565666e+00
3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.199655133698036735e+01,1.000000000000000000e+00,7.787378734487040433e+00,1.668118909293869478e+01
2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.276103057708861144e+01,0.000000000000000000e+00,5.412355205291660809e+00,2.952717044073805042e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.856693556500321307e+01,0.000000000000000000e+00,2.658802198076014367e+00,3.928852681845283001e+01
2.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,3.299990303856954199e+01,0.000000000000000000e+00,2.305994824536038657e+00,3.144949076681810851e+01
3.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,2.117251690628821237e+01,0.000000000000000000e+00,1.461861542337986819e+00,1.027838473628192340e+01
1.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,5.573854070151493545e+01,1.000000000000000000e+00,6.173860430367946073e+00,2.261507889679933925e+01
2.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,3.306641506809295805e+01,0.000000000000000000e+00,5.680674921367539376e+00,3.569930707418413363e+01
2.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,3.787577095608268252e+01,1.000000000000000000e+00,5.074078454810794447e+00,2.637275939494605836e+01
2.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,3.411232963521802475e+01,0.000000000000000000e+00,8.063033221249125138e-01,1.233804906841069027e+01
2.000000000000000000e+00,1.400000000000000000e+01,2.000000000000000000e+00,2.935748359705869248e+01,0.000000000000000000e+00,6.221216497957208880e+00,3.129357214776342744e+01
3.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,2.245229999257354336e+01,0.000000000000000000e+00,5.314156828613594286e+00,8.334657203539249437e+00
1.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,5.742212243144893336e+01,0.000000000000000000e+00,7.729166510828662240e+00,5.581350401687627993e+01
2.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,3.931409266076138920e+01,0.000000000000000000e+00,4.904015974076090245e+00,3.013887132677832170e+01
1.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,5.665800690106829052e+01,0.000000000000000000e+00,2.779639299962811005e+00,5.631628131589199882e+01
1.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,5.845940463603754722e+01,0.000000000000000000e+00,3.361404141419901848e+00,3.263511419453290330e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00,3.647211614048035955e+01,0.000000000000000000e+00,1.818805290336743763e+00,2.592547265626505748e+01
2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.212174966333840587e+01,0.000000000000000000e+00,5.921856366510388270e+00,3.335081534782300139e+01
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.265629711363439469e+01,0.000000000000000000e+00,5.807912450162939777e+00,2.667626174410866824e+01
2.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,2.810370710471434919e+01,0.000000000000000000e+00,2.004875116082571740e+00,2.556296766127350395e+01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.434943592522680689e+01,0.000000000000000000e+00,1.688669923867089473e+00,4.447364047248728269e+01
